date,year,month,quarter,actual_revenue,budgeted_revenue,revenue_variance,revenue_variance_pct,operating_margin,days_sales_outstanding,non_revenue_water_pct,cost_per_gallon,collection_rate,water_revenue,cash_reserve,debt_service_coverage,total_ar,current_pct,days_30_pct,days_60_pct,required_minimum,actual_coverage,projected_coverage,residential_revenue,commercial_revenue,departments,monthly_revenue,monthly_expenses,monthly_margin,outstanding_debt,projected_revenue_12m,expected_operating_expenses,capital_investment_plan,projected_net_income,scenarios,alerts,revenue_optimization_confidence,revenue_optimization_impact_pct,profitability_forecast_confidence,profitability_forecast_net_income,revenue_leakage_confidence,revenue_leakage_daily_loss,revenue_leakage_efficiency_gap,cost_optimization_confidence,cost_optimization_daily_recovery
2024-04-18,2024,4,Q2,0.09,0.07,0.02,28.57,0.1949,35.3,0.206,4.5,0.9495,0.15,4.76,1.56,1.06,0.47,0.23,0.12,1.5,1.56,1.6015703400566728,0.05711274155888056,0.03537276085554844,"[{""department"": ""Personnel"", ""budget"": 18.09, ""actual"": 16.28, ""variance"": -1.81, ""variance_pct"": -10.01}, {""department"": ""Operations"", ""budget"": 29.09, ""actual"": 29.01, ""variance"": -0.08, ""variance_pct"": -0.28}, {""department"": ""Infrastructure"", ""budget"": 22.5, ""actual"": 24.24, ""variance"": 1.74, ""variance_pct"": 7.73}, {""department"": ""Maintenance"", ""budget"": 14.66, ""actual"": 13.63, ""variance"": -1.03, ""variance_pct"": -7.03}, {""department"": ""Utilities"", ""budget"": 12.63, ""actual"": 11.8, ""variance"": -0.83, ""variance_pct"": -6.57}]",0.09,0.09,-0.0,8.07,28.51,32.995380000000004,3.18,-7.6653800000000025,"[{""scenario"": ""Base Scenario"", ""projected_revenue"": 0.03, ""projected_expenses"": 1.14, ""debt_service_coverage"": 1.56, ""net_income"": -1.11, ""financial_viability"": ""Healthy""}]","[{""alert_type"": ""Revenue Optimization Opportunity"", ""description"": ""Analysis suggests implementing dynamic pricing during peak demand hours could increase quarterly revenue by 2-3%."", ""potential_impact_k"": 0.0, ""confidence_level"": 92.0}, {""alert_type"": ""Q1 Profitability Forecast"", ""description"": ""Based on current trajectory, Q1 net income expected to reach $-1.1M, 3.6% above budget forecast."", ""potential_impact_k"": -39.84, ""confidence_level"": 85.0}, {""alert_type"": ""Revenue Leakage Detected"", ""description"": ""$285K daily loss from NRW represents 23% efficiency gap vs. industry benchmark of 15%."", ""potential_impact_k"": 285, ""confidence_level"": 80.0}, {""alert_type"": ""Cost Optimization Opportunity"", ""description"": ""Reducing NRW by 5% could recover $52.2K in daily revenue without operational changes."", ""potential_impact_k"": 52.2, ""confidence_level"": 87.0}]",92,2.5,85,19.8,80,285,23,87,52.2
2024-04-19,2024,4,Q2,0.09,0.08,0.01,12.5,0.2022,34.5,0.2081,4.5,0.9501,0.16,4.79,1.55,1.22,0.47,0.23,0.12,1.5,1.55,1.625443971085002,0.05131605613749935,0.03778920501906392,"[{""department"": ""Personnel"", ""budget"": 17.04, ""actual"": 16.01, ""variance"": -1.03, ""variance_pct"": -6.04}, {""department"": ""Operations"", ""budget"": 29.57, ""actual"": 31.09, ""variance"": 1.52, ""variance_pct"": 5.14}, {""department"": ""Infrastructure"", ""budget"": 22.93, ""actual"": 24.6, ""variance"": 1.67, ""variance_pct"": 7.28}, {""department"": ""Maintenance"", ""budget"": 14.76, ""actual"": 13.31, ""variance"": -1.45, ""variance_pct"": -9.82}, {""department"": ""Utilities"", ""budget"": 12.36, ""actual"": 11.35, ""variance"": -1.01, ""variance_pct"": -8.17}]",0.09,0.1,-0.01,8.09,28.52,33.00123,3.24,-7.72123,"[{""scenario"": ""Base Scenario"", ""projected_revenue"": 0.03, ""projected_expenses"": 1.16, ""debt_service_coverage"": 1.55, ""net_income"": -1.12, ""financial_viability"": ""Healthy""}]","[{""alert_type"": ""Revenue Optimization Opportunity"", ""description"": ""Analysis suggests implementing dynamic pricing during peak demand hours could increase quarterly revenue by 2-3%."", ""potential_impact_k"": 0.0, ""confidence_level"": 92.0}, {""alert_type"": ""Q1 Profitability Forecast"", ""description"": ""Based on current trajectory, Q1 net income expected to reach $-1.1M, 3.6% above budget forecast."", ""potential_impact_k"": -40.44, ""confidence_level"": 85.0}, {""alert_type"": ""Revenue Leakage Detected"", ""description"": ""$285K daily loss from NRW represents 23% efficiency gap vs. industry benchmark of 15%."", ""potential_impact_k"": 285, ""confidence_level"": 80.0}, {""alert_type"": ""Cost Optimization Opportunity"", ""description"": ""Reducing NRW by 5% could recover $52.2K in daily revenue without operational changes."", ""potential_impact_k"": 52.2, ""confidence_level"": 87.0}]",92,2.5,85,19.8,80,285,23,87,52.2
2024-04-20,2024,4,Q2,0.09,0.07,0.02,28.57,0.2062,35.6,0.2,4.5,0.954,0.15,4.66,1.53,1.13,0.47,0.23,0.12,1.5,1.53,1.5917631452887173,0.05399913830747669,0.03592391760281737,"[{""department"": ""Personnel"", ""budget"": 17.74, ""actual"": 16.48, ""variance"": -1.26, ""variance_pct"": -7.1}, {""department"": ""Operations"", ""budget"": 28.12, ""actual"": 30.42, ""variance"": 2.3, ""variance_pct"": 8.18}, {""department"": ""Infrastructure"", ""budget"": 21.95, ""actual"": 23.71, ""variance"": 1.76, ""variance_pct"": 8.02}, {""department"": ""Maintenance"", ""budget"": 13.25, ""actual"": 12.61, ""variance"": -0.64, ""variance_pct"": -4.83}, {""department"": ""Utilities"", ""budget"": 13.09, ""actual"": 13.03, ""variance"": -0.06, ""variance_pct"": -0.46}]",0.09,0.1,-0.01,8.15,28.53,33.003719999999994,3.26,-7.733719999999993,"[{""scenario"": ""Base Scenario"", ""projected_revenue"": 0.03, ""projected_expenses"": 1.16, ""debt_service_coverage"": 1.53, ""net_income"": -1.12, ""financial_viability"": ""Healthy""}]","[{""alert_type"": ""Revenue Optimization Opportunity"", ""description"": ""Analysis suggests implementing dynamic pricing during peak demand hours could increase quarterly revenue by 2-3%."", ""potential_impact_k"": 0.0, ""confidence_level"": 92.0}, {""alert_type"": ""Q1 Profitability Forecast"", ""description"": ""Based on current trajectory, Q1 net income expected to reach $-1.1M, 3.6% above budget forecast."", ""potential_impact_k"": -40.4, ""confidence_level"": 85.0}, {""alert_type"": ""Revenue Leakage Detected"", ""description"": ""$285K daily loss from NRW represents 23% efficiency gap vs. industry benchmark of 15%."", ""potential_impact_k"": 285, ""confidence_level"": 80.0}, {""alert_type"": ""Cost Optimization Opportunity"", ""description"": ""Reducing NRW by 5% could recover $52.2K in daily revenue without operational changes."", ""potential_impact_k"": 52.2, ""confidence_level"": 87.0}]",92,2.5,85,19.8,80,285,23,87,52.2
2024-04-21,2024,4,Q2,0.08,0.07,0.01,14.29,0.2097,36.3,0.2014,4.5,0.9484,0.14,4.74,1.54,1.22,0.47,0.23,0.12,1.5,1.54,1.575870489984684,0.048054630229344336,0.03170216284965496,"[{""department"": ""Personnel"", ""budget"": 16.6, ""actual"": 15.59, ""variance"": -1.01, ""variance_pct"": -6.08}, {""department"": ""Operations"", ""budget"": 30.0, ""actual"": 31.33, ""variance"": 1.33, ""variance_pct"": 4.43}, {""department"": ""Infrastructure"", ""budget"": 20.55, ""actual"": 20.62, ""variance"": 0.07, ""variance_pct"": 0.34}, {""department"": ""Maintenance"", ""budget"": 13.68, ""actual"": 12.3, ""variance"": -1.38, ""variance_pct"": -10.09}, {""department"": ""Utilities"", ""budget"": 12.56, ""actual"": 12.27, ""variance"": -0.29, ""variance_pct"": -2.31}]",0.08,0.09,-0.01,8.06,28.53,33.00057,3.28,-7.7505700000000015,"[{""scenario"": ""Base Scenario"", ""projected_revenue"": 0.03, ""projected_expenses"": 1.11, ""debt_service_coverage"": 1.54, ""net_income"": -1.08, ""financial_viability"": ""Healthy""}]","[{""alert_type"": ""Revenue Optimization Opportunity"", ""description"": ""Analysis suggests implementing dynamic pricing during peak demand hours could increase quarterly revenue by 2-3%."", ""potential_impact_k"": 0.0, ""confidence_level"": 92.0}, {""alert_type"": ""Q1 Profitability Forecast"", ""description"": ""Based on current trajectory, Q1 net income expected to reach $-1.1M, 3.6% above budget forecast."", ""potential_impact_k"": -38.74, ""confidence_level"": 85.0}, {""alert_type"": ""Revenue Leakage Detected"", ""description"": ""$285K daily loss from NRW represents 23% efficiency gap vs. industry benchmark of 15%."", ""potential_impact_k"": 285, ""confidence_level"": 80.0}, {""alert_type"": ""Cost Optimization Opportunity"", ""description"": ""Reducing NRW by 5% could recover $52.2K in daily revenue without operational changes."", ""potential_impact_k"": 52.2, ""confidence_level"": 87.0}]",92,2.5,85,19.8,80,285,23,87,52.2
2024-04-22,2024,4,Q2,0.09,0.08,0.01,12.5,0.2025,36.9,0.2006,4.47,0.9492,0.16,4.63,1.5,1.21,0.47,0.23,0.12,1.5,1.5,1.5506452962154251,0.05307664636085793,0.03375240583542727,"[{""department"": ""Personnel"", ""budget"": 16.83, ""actual"": 16.12, ""variance"": -0.71, ""variance_pct"": -4.22}, {""department"": ""Operations"", ""budget"": 29.74, ""actual"": 31.22, ""variance"": 1.48, ""variance_pct"": 4.98}, {""department"": ""Infrastructure"", ""budget"": 19.85, ""actual"": 21.07, ""variance"": 1.22, ""variance_pct"": 6.15}, {""department"": ""Maintenance"", ""budget"": 14.27, ""actual"": 13.49, ""variance"": -0.78, ""variance_pct"": -5.47}, {""department"": ""Utilities"", ""budget"": 12.2, ""actual"": 11.62, ""variance"": -0.58, ""variance_pct"": -4.75}]",0.09,0.09,-0.0,8.03,28.540000000000003,33.00172,3.24,-7.701719999999996,"[{""scenario"": ""Base Scenario"", ""projected_revenue"": 0.03, ""projected_expenses"": 1.12, ""debt_service_coverage"": 1.5, ""net_income"": -1.09, ""financial_viability"": ""Healthy""}]","[{""alert_type"": ""Revenue Optimization Opportunity"", ""description"": ""Analysis suggests implementing dynamic pricing during peak demand hours could increase quarterly revenue by 2-3%."", ""potential_impact_k"": 0.0, ""confidence_level"": 92.0}, {""alert_type"": ""Q1 Profitability Forecast"", ""description"": ""Based on current trajectory, Q1 net income expected to reach $-1.1M, 3.6% above budget forecast."", ""potential_impact_k"": -39.22, ""confidence_level"": 85.0}, {""alert_type"": ""Revenue Leakage Detected"", ""description"": ""$285K daily loss from NRW represents 23% efficiency gap vs. industry benchmark of 15%."", ""potential_impact_k"": 285, ""confidence_level"": 80.0}, {""alert_type"": ""Cost Optimization Opportunity"", ""description"": ""Reducing NRW by 5% could recover $52.2K in daily revenue without operational changes."", ""potential_impact_k"": 52.2, ""confidence_level"": 87.0}]",92,2.5,85,19.8,80,285,23,87,52.2
2024-04-23,2024,4,Q2,0.08,0.07,0.01,14.29,0.1962,35.0,0.2083,4.5,0.9499,0.15,4.75,1.52,1.23,0.47,0.23,0.12,1.5,1.52,1.5521233355872182,0.047290365440260614,0.033256772143727326,"[{""department"": ""Personnel"", ""budget"": 18.3, ""actual"": 18.7, ""variance"": 0.4, ""variance_pct"": 2.19}, {""department"": ""Operations"", ""budget"": 28.75, ""actual"": 31.49, ""variance"": 2.74, ""variance_pct"": 9.53}, {""department"": ""Infrastructure"", ""budget"": 21.81, ""actual"": 22.84, ""variance"": 1.03, ""variance_pct"": 4.72}, {""department"": ""Maintenance"", ""budget"": 14.4, ""actual"": 13.15, ""variance"": -1.25, ""variance_pct"": -8.68}, {""department"": ""Utilities"", ""budget"": 12.69, ""actual"": 11.3, ""variance"": -1.39, ""variance_pct"": -10.95}]",0.08,0.1,-0.02,8.03,28.54,33.00165,3.33,-7.791649999999999,"[{""scenario"": ""Base Scenario"", ""projected_revenue"": 0.03, ""projected_expenses"": 1.17, ""debt_service_coverage"": 1.52, ""net_income"": -1.14, ""financial_viability"": ""Healthy""}]","[{""alert_type"": ""Revenue Optimization Opportunity"", ""description"": ""Analysis suggests implementing dynamic pricing during peak demand hours could increase quarterly revenue by 2-3%."", ""potential_impact_k"": 0.0, ""confidence_level"": 92.0}, {""alert_type"": ""Q1 Profitability Forecast"", ""description"": ""Based on current trajectory, Q1 net income expected to reach $-1.1M, 3.6% above budget forecast."", ""potential_impact_k"": -41.06, ""confidence_level"": 85.0}, {""alert_type"": ""Revenue Leakage Detected"", ""description"": ""$285K daily loss from NRW represents 23% efficiency gap vs. industry benchmark of 15%."", ""potential_impact_k"": 285, ""confidence_level"": 80.0}, {""alert_type"": ""Cost Optimization Opportunity"", ""description"": ""Reducing NRW by 5% could recover $52.2K in daily revenue without operational changes."", ""potential_impact_k"": 52.2, ""confidence_level"": 87.0}]",92,2.5,85,19.8,80,285,23,87,52.2
2024-04-24,2024,4,Q2,0.09,0.07,0.02,28.57,0.2027,34.5,0.2,4.5,0.9519,0.15,4.81,1.53,1.18,0.47,0.23,0.12,1.5,1.53,1.5763483024317513,0.05413004844162516,0.034826486122757905,"[{""department"": ""Personnel"", ""budget"": 17.15, ""actual"": 16.35, ""variance"": -0.8, ""variance_pct"": -4.66}, {""department"": ""Operations"", ""budget"": 30.19, ""actual"": 33.0, ""variance"": 2.81, ""variance_pct"": 9.31}, {""department"": ""Infrastructure"", ""budget"": 21.21, ""actual"": 22.37, ""variance"": 1.16, ""variance_pct"": 5.47}, {""department"": ""Maintenance"", ""budget"": 14.95, ""actual"": 13.61, ""variance"": -1.34, ""variance_pct"": -8.96}, {""department"": ""Utilities"", ""budget"": 12.75, ""actual"": 11.8, ""variance"": -0.95, ""variance_pct"": -7.45}]",0.09,0.1,-0.01,8.01,28.54,33.0029,3.17,-7.632899999999998,"[{""scenario"": ""Base Scenario"", ""projected_revenue"": 0.03, ""projected_expenses"": 1.17, ""debt_service_coverage"": 1.53, ""net_income"": -1.13, ""financial_viability"": ""Healthy""}]","[{""alert_type"": ""Revenue Optimization Opportunity"", ""description"": ""Analysis suggests implementing dynamic pricing during peak demand hours could increase quarterly revenue by 2-3%."", ""potential_impact_k"": 0.0, ""confidence_level"": 92.0}, {""alert_type"": ""Q1 Profitability Forecast"", ""description"": ""Based on current trajectory, Q1 net income expected to reach $-1.1M, 3.6% above budget forecast."", ""potential_impact_k"": -40.78, ""confidence_level"": 85.0}, {""alert_type"": ""Revenue Leakage Detected"", ""description"": ""$285K daily loss from NRW represents 23% efficiency gap vs. industry benchmark of 15%."", ""potential_impact_k"": 285, ""confidence_level"": 80.0}, {""alert_type"": ""Cost Optimization Opportunity"", ""description"": ""Reducing NRW by 5% could recover $52.2K in daily revenue without operational changes."", ""potential_impact_k"": 52.2, ""confidence_level"": 87.0}]",92,2.5,85,19.8,80,285,23,87,52.2
2024-04-25,2024,4,Q2,0.09,0.08,0.01,12.5,0.1999,35.6,0.214,4.46,0.9517,0.16,4.81,1.54,1.11,0.47,0.23,0.12,1.5,1.54,1.578908135191349,0.052988107784517485,0.035819949853905596,"[{""department"": ""Personnel"", ""budget"": 17.72, ""actual"": 16.59, ""variance"": -1.13, ""variance_pct"": -6.38}, {""department"": ""Operations"", ""budget"": 29.17, ""actual"": 31.11, ""variance"": 1.94, ""variance_pct"": 6.65}, {""department"": ""Infrastructure"", ""budget"": 22.33, ""actual"": 23.68, ""variance"": 1.35, ""variance_pct"": 6.05}, {""department"": ""Maintenance"", ""budget"": 14.41, ""actual"": 14.49, ""variance"": 0.08, ""variance_pct"": 0.56}, {""department"": ""Utilities"", ""budget"": 11.62, ""actual"": 11.63, ""variance"": 0.01, ""variance_pct"": 0.09}]",0.09,0.1,-0.01,8.04,28.55,33.006280000000004,3.16,-7.616280000000003,"[{""scenario"": ""Base Scenario"", ""projected_revenue"": 0.03, ""projected_expenses"": 1.17, ""debt_service_coverage"": 1.54, ""net_income"": -1.14, ""financial_viability"": ""Healthy""}]","[{""alert_type"": ""Revenue Optimization Opportunity"", ""description"": ""Analysis suggests implementing dynamic pricing during peak demand hours could increase quarterly revenue by 2-3%."", ""potential_impact_k"": 0.0, ""confidence_level"": 92.0}, {""alert_type"": ""Q1 Profitability Forecast"", ""description"": ""Based on current trajectory, Q1 net income expected to reach $-1.1M, 3.6% above budget forecast."", ""potential_impact_k"": -40.94, ""confidence_level"": 85.0}, {""alert_type"": ""Revenue Leakage Detected"", ""description"": ""$285K daily loss from NRW represents 23% efficiency gap vs. industry benchmark of 15%."", ""potential_impact_k"": 285, ""confidence_level"": 80.0}, {""alert_type"": ""Cost Optimization Opportunity"", ""description"": ""Reducing NRW by 5% could recover $52.2K in daily revenue without operational changes."", ""potential_impact_k"": 52.2, ""confidence_level"": 87.0}]",92,2.5,85,19.8,80,285,23,87,52.2
2024-04-26,2024,4,Q2,0.09,0.08,0.01,12.5,0.1978,35.4,0.2058,4.46,0.947,0.16,4.65,1.55,1.18,0.47,0.23,0.12,1.5,1.55,1.6234952360046608,0.051440294705097714,0.03866432953838735,"[{""department"": ""Personnel"", ""budget"": 17.62, ""actual"": 17.04, ""variance"": -0.58, ""variance_pct"": -3.29}, {""department"": ""Operations"", ""budget"": 28.14, ""actual"": 28.95, ""variance"": 0.81, ""variance_pct"": 2.88}, {""department"": ""Infrastructure"", ""budget"": 21.92, ""actual"": 23.7, ""variance"": 1.78, ""variance_pct"": 8.12}, {""department"": ""Maintenance"", ""budget"": 14.6, ""actual"": 13.63, ""variance"": -0.97, ""variance_pct"": -6.64}, {""department"": ""Utilities"", ""budget"": 14.61, ""actual"": 14.4, ""variance"": -0.21, ""variance_pct"": -1.44}]",0.09,0.1,-0.01,8.04,28.56,33.013949999999994,3.27,-7.723949999999995,"[{""scenario"": ""Base Scenario"", ""projected_revenue"": 0.03, ""projected_expenses"": 1.17, ""debt_service_coverage"": 1.55, ""net_income"": -1.14, ""financial_viability"": ""Healthy""}]","[{""alert_type"": ""Revenue Optimization Opportunity"", ""description"": ""Analysis suggests implementing dynamic pricing during peak demand hours could increase quarterly revenue by 2-3%."", ""potential_impact_k"": 0.0, ""confidence_level"": 92.0}, {""alert_type"": ""Q1 Profitability Forecast"", ""description"": ""Based on current trajectory, Q1 net income expected to reach $-1.1M, 3.6% above budget forecast."", ""potential_impact_k"": -41.03, ""confidence_level"": 85.0}, {""alert_type"": ""Revenue Leakage Detected"", ""description"": ""$285K daily loss from NRW represents 23% efficiency gap vs. industry benchmark of 15%."", ""potential_impact_k"": 285, ""confidence_level"": 80.0}, {""alert_type"": ""Cost Optimization Opportunity"", ""description"": ""Reducing NRW by 5% could recover $52.2K in daily revenue without operational changes."", ""potential_impact_k"": 52.2, ""confidence_level"": 87.0}]",92,2.5,85,19.8,80,285,23,87,52.2
2024-04-27,2024,4,Q2,0.09,0.07,0.02,28.57,0.2026,35.9,0.2048,4.5,0.9505,0.16,4.71,1.53,1.22,0.47,0.23,0.12,1.5,1.53,1.62232024113662,0.05438705749729822,0.03691577399588875,"[{""department"": ""Personnel"", ""budget"": 18.63, ""actual"": 17.5, ""variance"": -1.13, ""variance_pct"": -6.07}, {""department"": ""Operations"", ""budget"": 27.74, ""actual"": 28.89, ""variance"": 1.15, ""variance_pct"": 4.15}, {""department"": ""Infrastructure"", ""budget"": 22.51, ""actual"": 22.97, ""variance"": 0.46, ""variance_pct"": 2.04}, {""department"": ""Maintenance"", ""budget"": 13.57, ""actual"": 13.11, ""variance"": -0.46, ""variance_pct"": -3.39}, {""department"": ""Utilities"", ""budget"": 12.69, ""actual"": 11.76, ""variance"": -0.93, ""variance_pct"": -7.33}]",0.09,0.09,-0.0,8.17,28.57,33.00975,3.21,-7.6497499999999965,"[{""scenario"": ""Base Scenario"", ""projected_revenue"": 0.03, ""projected_expenses"": 1.13, ""debt_service_coverage"": 1.53, ""net_income"": -1.1, ""financial_viability"": ""Healthy""}]","[{""alert_type"": ""Revenue Optimization Opportunity"", ""description"": ""Analysis suggests implementing dynamic pricing during peak demand hours could increase quarterly revenue by 2-3%."", ""potential_impact_k"": 0.0, ""confidence_level"": 92.0}, {""alert_type"": ""Q1 Profitability Forecast"", ""description"": ""Based on current trajectory, Q1 net income expected to reach $-1.1M, 3.6% above budget forecast."", ""potential_impact_k"": -39.52, ""confidence_level"": 85.0}, {""alert_type"": ""Revenue Leakage Detected"", ""description"": ""$285K daily loss from NRW represents 23% efficiency gap vs. industry benchmark of 15%."", ""potential_impact_k"": 285, ""confidence_level"": 80.0}, {""alert_type"": ""Cost Optimization Opportunity"", ""description"": ""Reducing NRW by 5% could recover $52.2K in daily revenue without operational changes."", ""potential_impact_k"": 52.2, ""confidence_level"": 87.0}]",92,2.5,85,19.8,80,285,23,87,52.2
